"","CRASH_CRN","DISTRICT","CRASH_COUNTY","MUNICIPALITY","POLICE_AGCY","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","COLLISION_TYPE","RELATION_TO_ROAD","INTERSECT_TYPE","TCD_TYPE","URBAN_RURAL","LOCATION_TYPE","SCH_BUS_IND","SCH_ZONE_IND","TOTAL_UNITS","PERSON_COUNT","VEHICLE_COUNT","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT","FATAL_COUNT","INJURY_COUNT","MAJ_INJ_COUNT","MOD_INJ_COUNT","MIN_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_MAJ_INJ_COUNT","BELTED_DEATH_COUNT","BELTED_MAJ_INJ_COUNT","MCYCLE_DEATH_COUNT","MCYCLE_MAJ_INJ_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_MAJ_INJ_COUNT","PED_COUNT","PED_DEATH_COUNT","PED_MAJ_INJ_COUNT","COMM_VEH_COUNT","MAX_SEVERITY_LEVEL","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","LATITUDE","LONGITUDE","DEC_LAT","DEC_LONG","EST_HRS_CLOSED","LANE_CLOSED","LN_CLOSE_DIR","NTFY_HIWY_MAINT","RDWY_SURF_TYPE_CD","SPEC_JURIS_CD","TCD_FUNC_CD","TFC_DETOUR_IND","WORK_ZONE_IND","WORK_ZONE_TYPE","WORK_ZONE_LOC","CONS_ZONE_SPD_LIM","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","FLAG_CRN","INTERSTATE","STATE_ROAD","LOCAL_ROAD","LOCAL_ROAD_ONLY","TURNPIKE","WET_ROAD","SNOW_SLUSH_ROAD","ICY_ROAD","SUDDEN_DEER","SHLDR_RELATED","REAR_END","HO_OPPDIR_SDSWP","HIT_FIXED_OBJECT","SV_RUN_OFF_RD","WORK_ZONE","PROPERTY_DAMAGE_ONLY","FATAL_OR_MAJ_INJ","INJURY","FATAL","NON_INTERSECTION","INTERSECTION","SIGNALIZED_INT","STOP_CONTROLLED_INT","UNSIGNALIZED_INT","SCHOOL_BUS","SCHOOL_ZONE","HIT_DEER","HIT_TREE_SHRUB","HIT_EMBANKMENT","HIT_POLE","HIT_GDRAIL","HIT_GDRAIL_END","HIT_BARRIER","HIT_BRIDGE","OVERTURNED","MOTORCYCLE","BICYCLE","HVY_TRUCK_RELATED","VEHICLE_FAILURE","TRAIN_TROLLEY","PHANTOM_VEHICLE","ALCOHOL_RELATED","DRINKING_DRIVER","UNDERAGE_DRNK_DRV","UNLICENSED","CELL_PHONE","NO_CLEARANCE","RUNNING_RED_LT","TAILGATING","CROSS_MEDIAN","CURVE_DVR_ERROR","LIMIT_65MPH","SPEEDING","SPEEDING_RELATED","AGGRESSIVE_DRIVING","FATIGUE_ASLEEP","DRIVER_16YR","DRIVER_17YR","DRIVER_65_74YR","DRIVER_75PLUS","UNBELTED","PEDESTRIAN","DISTRACTED","CURVED_ROAD","DRIVER_18YR","DRIVER_19YR","DRIVER_20YR","DRIVER_50_64YR","VEHICLE_TOWED","FIRE_IN_VEHICLE","HIT_PARKED_VEHICLE","MC_DRINKING_DRIVER","DRUGGED_DRIVER","INJURY_OR_FATAL","COMM_VEHICLE","IMPAIRED_DRIVER","DEER_RELATED","DRUG_RELATED","HAZARDOUS_TRUCK","ILLEGAL_DRUG_RELATED","ILLUMINATION_DARK","MINOR_INJURY","MODERATE_INJURY","MAJOR_INJURY","NHTSA_AGG_DRIVING","PSP_REPORTED","RUNNING_STOP_SIGN","TRAIN","TROLLEY","ROADWAY_CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ACCESS_CTRL","ROADWAY_COUNTY","LANE_COUNT","RDWY_ORIENT","ROAD_OWNER","ROUTE","SPEED_LIMIT","SEGMENT","OFFSET","STREET_NAME"
"849",2013061544,11,2,2301,2301,2013,6,1,2222,22,3,1,0,4,1,2,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 26:59.348","79 55:46.761",40.44979858,-79.92970276,1,2,2,"N",NA,NA,3,"N","N",NA,NA,NA,"","","","","","","","",2013061544,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2013061544,3,4,NA,2,2,"S",4,NA,25,NA,NA,"NEGLEY AV"
"851",2013063363,11,2,2301,2301,2013,6,4,1400,14,1,1,0,4,1,1,3,3,7,"N","N",2,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,"40 29:13.260","79 53:39.289",40.48699951,-79.89420319,2,1,1,"N",NA,NA,3,"Y","N",NA,NA,NA,"","","","","","","","",2013063363,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013063363,3,3,3,2,2,"E",2,1001,35,120,990,"FREEPORT RD"
"852",2013064011,11,2,2301,2301,2013,6,1,1829,18,8,9,8,9,9,1,3,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,"40 23:17.613","79 59:17.898",40.38819885,-79.98829651,3,2,5,"N",NA,NA,3,"Y","N",NA,NA,NA,"","","","","","","","",2013064011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013064011,3,4,NA,2,2,"E",4,NA,25,NA,NA,"OVERBROOK BL"
"853",2013064612,11,2,2301,2301,2013,6,3,1207,12,1,1,0,4,1,1,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"40 27:56.311","79 57:18.759",40.46559906,-79.9552002,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013064612,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013064612,3,4,NA,2,2,"E",4,NA,25,NA,NA,"PENN AV"
"855",2013065081,11,2,2301,2301,2013,6,4,1900,19,4,1,0,5,1,0,0,3,0,"N","N",2,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,"40 28:01.274","79 57:50.842",40.46699905,-79.9641037,NA,0,NA,"N",NA,NA,0,"","N",NA,NA,NA,"","","","","","","","",2013065081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013065081,3,3,3,2,2,"W",2,2122,25,30,901,"BUTLER ST"
"857",2013067099,11,2,2301,2301,2013,7,2,1902,19,1,1,0,2,1,2,3,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 25:18.418","80 00:08.791",40.42179871,-80.00240326,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013067099,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013067099,3,4,NA,2,2,"E",4,NA,25,NA,NA,"HABERMAN ST"
"860",2013069807,11,2,2301,2301,2013,7,4,1930,19,1,2,1,4,1,2,0,3,0,"N","N",2,4,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 27:27.370","79 59:45.870",40.45759964,-79.99610138,1,2,3,"N",NA,NA,0,"N","N",NA,NA,NA,"","","","","","","","",2013069807,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013069807,3,4,NA,2,1,"S",4,NA,25,NA,NA,"PASCOE WY"
"862",2013070760,11,2,2301,2301,2013,7,6,328,3,3,1,0,4,2,2,0,3,0,"N","N",2,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,"40 26:42.270","79 57:26.323",40.44509888,-79.95729828,NA,0,NA,"N",NA,NA,0,"","N",NA,NA,NA,"","","","","","","","",2013070760,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013070760,3,4,NA,2,2,"S",4,NA,25,NA,NA,"UNIVERSITY PL"
"863",2013071013,11,2,2301,2301,2013,7,6,1615,16,1,2,1,6,1,0,0,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"40 22:45.439","79 56:11.212",40.37929916,-79.93640137,4,2,5,"N",NA,NA,0,"Y","N",NA,NA,NA,"","","","","","","","",2013071013,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013071013,3,3,3,2,2,"S",2,2046,25,130,693,"BALDWIN RD"
"864",2013071745,11,2,2301,2301,2013,7,2,1308,13,1,1,0,8,1,1,2,3,0,"N","N",2,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,"40 26:26.768","79 59:53.455",40.44079971,-79.99819946,1,1,1,"N",NA,NA,3,"N","N",NA,NA,NA,"","","","","","","","",2013071745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013071745,3,4,NA,2,2,"E",4,NA,25,NA,NA,"OLIVER AV"
"865",2013072409,11,2,2301,2301,2013,7,3,1838,18,1,1,1,4,1,1,3,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,"40 27:43.653","79 55:36.688",40.46210098,-79.92690277,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013072409,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013072409,3,4,NA,2,2,"S",4,NA,25,NA,NA,"N BEATTY ST"
"866",2013072743,11,2,2301,2301,2013,7,4,1933,19,4,1,0,4,1,1,2,3,0,"N","N",2,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 27:43.725","79 56:59.848",40.46210098,-79.94999695,1,2,2,"N",NA,NA,3,"Y","N",NA,NA,NA,"","","","","","","","",2013072743,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013072743,3,4,NA,2,1,"S",4,NA,25,NA,NA,"PEARL ST"
"868",2013072922,11,2,2301,2301,2013,7,5,1543,15,1,1,0,4,1,2,2,3,0,"N","N",2,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 26:54.290","79 57:31.086",40.44839859,-79.95860291,1,1,7,"N",NA,NA,3,"Y","N",NA,NA,NA,"","","","","","","","",2013072922,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2013072922,3,4,NA,2,2,"E",4,NA,25,NA,NA,"CENTRE AV"
"869",2013072926,11,2,2301,2301,2013,7,5,1600,16,1,1,0,4,1,1,2,3,0,"N","N",2,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"40 27:13.032","79 54:55.213",40.45360184,-79.91529846,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013072926,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013072926,3,4,NA,2,2,"E",4,NA,25,NA,NA,"BEECHWOOD BL"
"870",2013073032,11,2,2301,2301,2013,7,5,2149,21,3,1,0,4,1,1,3,3,0,"N","N",2,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"40 27:27.878","79 59:43.584",40.45769882,-79.99539948,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013073032,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013073032,3,4,NA,2,2,"S",4,NA,25,NA,NA,"CHESTNUT ST"
"871",2013073488,11,2,2301,2301,2013,7,4,1930,19,1,1,0,4,1,1,3,3,0,"N","N",2,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"40 24:03.654","79 56:18.402",40.40100098,-79.93840027,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013073488,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013073488,3,4,NA,2,1,"E",4,NA,25,NA,NA,"GATE LODGE WY"
"872",2013073588,11,2,2301,2301,2013,7,6,835,8,1,1,0,4,1,1,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"40 28:56.257","79 57:07.838",40.4822998,-79.95220184,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013073588,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013073588,3,3,3,2,2,"E",2,2122,25,60,1945,"BUTLER ST"
"874",2013076254,11,2,2301,2301,2013,7,2,1608,16,1,1,0,4,1,1,3,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"40 26:27.106","79 58:26.320",40.4408989,-79.97399902,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013076254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013076254,3,4,NA,2,2,"N",4,NA,25,NA,NA,"BENTLEY DR"
"875",2013077813,11,2,2301,2301,2013,8,6,807,8,1,1,0,2,1,1,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 26:32.449","79 57:05.702",40.44229889,-79.95159912,1,1,6,"N",NA,NA,3,"N","N",NA,NA,NA,"","","","","","","","",2013077813,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013077813,3,4,NA,2,3,"N",4,NA,25,NA,NA,"SCHENLEY DRIVE ET"
"876",2013078041,11,2,2301,2301,2013,8,6,2030,20,4,1,0,4,1,1,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"40 27:48.204","79 55:03.061",40.46340179,-79.91750336,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013078041,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013078041,3,4,NA,2,4,"N",4,NA,35,NA,NA,"LARIMER AV"
"878",2013082210,11,2,2301,2301,2013,8,4,710,7,1,1,0,4,1,1,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,"40 27:14.331","80 00:52.333",40.45399857,-80.01450348,NA,0,NA,"N",NA,NA,2,"","N",NA,NA,NA,"","","","","","","","",2013082210,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013082210,3,4,NA,2,2,"W",4,NA,25,NA,NA,"NORTH AV"
"880",2013084187,11,2,2301,2301,2013,8,4,1735,17,1,1,0,4,1,1,2,3,0,"N","N",2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 25:40.096","79 55:42.843",40.42779922,-79.9285965,1,1,4,"N",NA,NA,3,"N","N",NA,NA,NA,"","","","","","","","",2013084187,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013084187,3,4,NA,2,2,"E",4,NA,35,NA,NA,"FORWARD AV"
"881",2013085422,11,2,2301,2301,2013,8,2,840,8,1,1,0,5,1,1,2,3,0,"","",2,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 26:50.730","79 56:32.895",40.44739914,-79.94249725,NA,0,NA,"",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013085422,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013085422,3,4,NA,2,4,"E",4,NA,35,NA,NA,"FIFTH AV"
"882",2013085594,11,2,2301,2301,2013,8,2,1930,19,4,1,0,9,1,1,3,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"40 26:20.414","80 01:38.481",40.43899918,-80.02739716,NA,0,NA,"N",NA,NA,3,"","N",NA,NA,NA,"","","","","","","","",2013085594,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013085594,3,4,NA,2,2,"W",4,NA,25,NA,NA,"GREENLEAF ST"
"883",2013085627,11,2,2301,2301,2013,8,6,1030,10,1,1,0,8,1,1,2,3,0,"N","N",2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"40 23:46.470","79 59:53.254",40.39619827,-79.99810028,1,1,1,"N",NA,NA,3,"N","N",NA,NA,NA,"","","","","","","","",2013085627,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013085627,3,3,3,2,2,"N",2,51,25,370,0,"SAW MILL RUN BL"
"886",2013087087,11,2,2301,2301,2013,8,5,1942,19,4,1,0,9,1,2,0,3,0,"N","N",2,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"40 27:10.371","80 04:06.888",40.45289993,-80.06860352,1,2,2,"N",NA,NA,0,"N","N",NA,NA,NA,"","","","","","","","",2013087087,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013087087,3,4,NA,2,2,"W",4,NA,25,NA,NA,"FADETTE ST"
"888",2013087255,11,2,2301,2301,2013,8,6,1515,15,1,1,0,5,1,3,0,3,0,"N","N",2,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"40 26:23.460","79 57:03.286",40.43989944,-79.95089722,NA,0,NA,"N",NA,NA,0,"","N",NA,NA,NA,"","","","","","","","",2013087255,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013087255,3,4,NA,2,2,"W",4,NA,25,NA,NA,"YARROW WY"
